url,last_modified,title
https://finance.yahoo.com/news/powerful-woman-europe-merkel-step-cdu-party-leader-094451833.html,2018-10-29T09:44:51Z,powerful woman europe merkel step cdu party leader 094451833
https://finance.yahoo.com/news/angela-merkel-quit-leader-christian-democratic-party-20-years-093619070.html,2018-10-29T09:36:19Z,angela merkel quit leader christian democratic party 20 years 093619070
https://finance.yahoo.com/news/world-reacted-tragic-death-thai-leicester-city-owner-vichai-srivaddhanaprabha-helicopter-crash-092524498.html,2018-10-29T09:25:24Z,world reacted tragic death thai leicester city owner vichai srivaddhanaprabha helicopter crash 092524498
https://finance.yahoo.com/news/watch-uk-budget-wild-stock-markets-hsbc-surges-092240841.html,2018-10-29T09:22:40Z,watch uk budget wild stock markets hsbc surges 092240841
https://finance.yahoo.com/news/amber-heards-london-fields-nabs-second-worst-box-office-opening-time-091713878.html,2018-10-29T09:17:13Z,amber heards london fields nabs second worst box office opening time 091713878
https://finance.yahoo.com/news/donald-trumps-incredible-amazing-world-class-gettysburg-address-090029209.html,2018-10-29T09:00:29Z,donald trumps incredible amazing world class gettysburg address 090029209
https://finance.yahoo.com/video/bye-bye-boo-boo-085147841.html,2018-10-29T08:51:47Z,bye bye boo boo 085147841
https://finance.yahoo.com/news/robert-irwin-officially-stepped-dads-shoes-new-crocodile-hunter-084442130.html,2018-10-29T08:44:42Z,robert irwin officially stepped dads shoes new crocodile hunter 084442130
https://finance.yahoo.com/news/mystery-couple-viral-photo-reveal-twist-behind-proposal-2-082921802.html,2018-10-29T08:29:21Z,mystery couple viral photo reveal twist behind proposal 2 082921802
https://finance.yahoo.com/news/tube-pusher-arrested-attempted-murder-man-ends-tracks-082239809.html,2018-10-29T08:22:39Z,tube pusher arrested attempted murder man ends tracks 082239809
https://finance.yahoo.com/news/meet-world-series-mvp-never-expected-steve-pearce-aka-2018-babe-ruth-081838071.html,2018-10-29T08:18:38Z,meet world series mvp never expected steve pearce aka 2018 babe ruth 081838071
https://finance.yahoo.com/video/theres-crocodile-hunter-robert-irwin-081747384.html,2018-10-29T08:17:47Z,theres crocodile hunter robert irwin 081747384
https://finance.yahoo.com/news/one-worlds-largest-fund-managers-willing-invest-tesla-081602875.html,2018-10-29T08:16:02Z,one worlds largest fund managers willing invest tesla 081602875
https://finance.yahoo.com/news/cricket-australia-releases-findings-extremely-regrettable-ball-tampering-scandal-073634397.html,2018-10-29T07:36:34Z,cricket australia releases findings extremely regrettable ball tampering scandal 073634397
https://finance.yahoo.com/news/rush-bostons-destiny-clear-win-every-title-every-sport-always-forever-071353677.html,2018-10-29T07:13:53Z,rush bostons destiny clear win every title every sport always forever 071353677
https://finance.yahoo.com/video/rush-boston-destiny-clear-win-071201606.html,2018-10-29T07:12:00Z,rush boston destiny clear win 071201606
https://finance.yahoo.com/news/lion-air-plane-crashes-sea-off-jakarta-189-people-board-071113277.html,2018-10-29T07:11:13Z,lion air plane crashes sea off jakarta 189 people board 071113277
https://finance.yahoo.com/video/red-sox-odds-favorites-win-064710398.html,2018-10-29T06:47:10Z,red sox odds favorites win 064710398
https://finance.yahoo.com/news/gossip-antonio-conte-replace-julen-lopetegui-today-manchester-united-chase-aaron-ramsey-063857715.html,2018-10-29T06:38:57Z,gossip antonio conte replace julen lopetegui today manchester united chase aaron ramsey 063857715
https://finance.yahoo.com/news/end-another-lousy-october-day-whats-next-clayton-kershaw-063251433.html,2018-10-29T06:32:51Z,end another lousy october day whats next clayton kershaw 063251433
https://finance.yahoo.com/news/honey-boo-boo-gets-emotional-voted-off-dwts-juniors-063110619.html,2018-10-29T06:31:10Z,honey boo boo gets emotional voted off dwts juniors 063110619
https://finance.yahoo.com/news/kim-kardashian-hesitant-children-sad-reason-062935117.html,2018-10-29T06:29:35Z,kim kardashian hesitant children sad reason 062935117
https://finance.yahoo.com/video/honey-boo-boo-makes-tearful-062330981.html,2018-10-29T06:23:30Z,honey boo boo makes tearful 062330981
https://finance.yahoo.com/video/sad-reason-kim-kardashian-hesitant-062225526.html,2018-10-29T06:22:25Z,sad reason kim kardashian hesitant 062225526
https://finance.yahoo.com/video/rush-boston-destiny-clear-win-061407770.html,2018-10-29T06:14:07Z,rush boston destiny clear win 061407770
https://finance.yahoo.com/news/los-angeles-fans-take-advantage-unprecedented-sports-equinox-5-games-1-city-060937291.html,2018-10-29T06:09:37Z,los angeles fans take advantage unprecedented sports equinox 5 games 1 city 060937291
https://finance.yahoo.com/news/sources-wizards-coach-scott-brooks-franchise-support-despite-1-5-start-055650344.html,2018-10-29T05:56:50Z,sources wizards coach scott brooks franchise support despite 1 5 start 055650344
https://finance.yahoo.com/news/alex-cora-puts-off-question-red-sox-visiting-white-house-well-talk-later-055255182.html,2018-10-29T05:52:55Z,alex cora puts off question red sox visiting white house well talk later 055255182
https://finance.yahoo.com/news/week-8-wrap-podcast-gurley-takes-knee-jameis-takes-bench-054626390.html,2018-10-29T05:46:26Z,week 8 wrap podcast gurley takes knee jameis takes bench 054626390
https://finance.yahoo.com/news/budget-2018-expect-nhs-taxes-pensions-050040470.html,2018-10-29T05:00:40Z,budget 2018 expect nhs taxes pensions 050040470
https://finance.yahoo.com/news/rangers-roast-dodgers-devastating-world-series-tweet-045100814.html,2018-10-29T04:51:00Z,rangers roast dodgers devastating world series tweet 045100814
https://finance.yahoo.com/news/boston-fans-gather-near-fenway-park-celebrate-red-sox-world-series-win-043310293.html,2018-10-29T04:33:10Z,boston fans gather near fenway park celebrate red sox world series win 043310293
https://finance.yahoo.com/news/week-8-fantasy-wrap-adam-thielens-dream-season-continues-040347167.html,2018-10-29T04:03:47Z,week 8 fantasy wrap adam thielens dream season continues 040347167
https://finance.yahoo.com/video/boston-red-sox-win-2018-040345509.html,2018-10-29T04:03:45Z,boston red sox win 2018 040345509
https://finance.yahoo.com/news/8-days-midterm-elections-things-stand-040141318.html,2018-10-29T04:01:41Z,8 days midterm elections things stand 040141318
https://finance.yahoo.com/news/world-series-game-5-five-key-moments-red-sox-championship-clinching-win-040058222.html,2018-10-29T04:00:58Z,world series game 5 five key moments red sox championship clinching win 040058222
https://finance.yahoo.com/video/boston-red-sox-win-2018-040006249.html,2018-10-29T04:00:06Z,boston red sox win 2018 040006249
https://finance.yahoo.com/video/boston-red-sox-win-2018-035953991.html,2018-10-29T03:59:53Z,boston red sox win 2018 035953991
https://finance.yahoo.com/news/5-things-care-week-8-dominant-cam-newton-passes-tough-test-035513905.html,2018-10-29T03:55:13Z,5 things care week 8 dominant cam newton passes tough test 035513905
https://finance.yahoo.com/video/saints-revenge-vikings-set-huge-035245661.html,2018-10-29T03:52:45Z,saints revenge vikings set huge 035245661
https://finance.yahoo.com/video/saints-revenge-vikings-set-huge-035243131.html,2018-10-29T03:52:43Z,saints revenge vikings set huge 035243131
https://finance.yahoo.com/news/adam-thielen-joins-calvin-johnson-nfl-mark-receiving-excellence-034413726.html,2018-10-29T03:44:13Z,adam thielen joins calvin johnson nfl mark receiving excellence 034413726
https://finance.yahoo.com/video/defense-leads-saints-win-over-034136316.html,2018-10-29T03:41:36Z,defense leads saints win over 034136316
https://finance.yahoo.com/news/steve-pearce-shocks-world-take-home-2018-world-series-mvp-award-033904481.html,2018-10-29T03:39:04Z,steve pearce shocks world take home 2018 world series mvp award 033904481
https://finance.yahoo.com/news/forde-yard-dash-12-teams-still-contention-college-football-playoff-033134155.html,2018-10-29T03:31:34Z,forde yard dash 12 teams still contention college football playoff 033134155
https://finance.yahoo.com/news/best-team-wins-red-sox-claim-2018-world-series-031938414.html,2018-10-29T03:19:38Z,best team wins red sox claim 2018 world series 031938414
https://finance.yahoo.com/news/trans-people-deserve-live-banner-hung-world-series-031337589.html,2018-10-29T03:13:37Z,trans people deserve live banner hung world series 031337589
https://finance.yahoo.com/news/saints-dispatch-vikings-set-huge-matchup-next-week-vs-8-0-rams-031044018.html,2018-10-29T03:10:44Z,saints dispatch vikings set huge matchup next week vs 8 0 rams 031044018
https://finance.yahoo.com/news/kings-blueliner-alec-martinez-rangers-killer-030855105.html,2018-10-29T03:08:55Z,kings blueliner alec martinez rangers killer 030855105
https://finance.yahoo.com/news/p-k-subban-pulled-off-epic-kfc-themed-halloween-costume-030846580.html,2018-10-29T03:08:46Z,p k subban pulled off epic kfc themed halloween costume 030846580
https://finance.yahoo.com/news/fantasy-wrap-podcast-raiders-actually-better-without-amari-cooper-030705520.html,2018-10-29T03:07:05Z,fantasy wrap podcast raiders actually better without amari cooper 030705520
https://finance.yahoo.com/video/nfl-90-week-8-bench-025410374.html,2018-10-29T02:54:10Z,nfl 90 week 8 bench 025410374
https://finance.yahoo.com/news/joey-loganos-win-shows-irrelevance-longtime-driver-adage-024632792.html,2018-10-29T02:46:32Z,joey loganos win shows irrelevance longtime driver adage 024632792
https://finance.yahoo.com/news/stefon-diggs-blame-kirk-cousins-costly-pick-6-vs-saints-024402910.html,2018-10-29T02:44:02Z,stefon diggs blame kirk cousins costly pick 6 vs saints 024402910
https://finance.yahoo.com/news/nfl-winners-losers-bucs-either-live-jameis-winstons-mistakes-rebuild-021906806.html,2018-10-29T02:19:06Z,nfl winners losers bucs either live jameis winstons mistakes rebuild 021906806
https://finance.yahoo.com/news/dodgers-fans-boo-manager-dave-roberts-world-series-game-5-014544810.html,2018-10-29T01:45:44Z,dodgers fans boo manager dave roberts world series game 5 014544810
https://finance.yahoo.com/news/asked-dodgers-fans-give-world-series-win-013726799.html,2018-10-29T01:37:26Z,asked dodgers fans give world series win 013726799
https://finance.yahoo.com/news/plenty-hot-nba-storylines-doesnt-matter-still-warriors-league-013632567.html,2018-10-29T01:36:32Z,plenty hot nba storylines doesnt matter still warriors league 013632567
https://finance.yahoo.com/video/dodgers-fans-sacrifice-world-series-013147462.html,2018-10-29T01:31:47Z,dodgers fans sacrifice world series 013147462
https://finance.yahoo.com/news/todd-gurley-left-fantasy-players-bettors-crying-smiling-opting-not-score-td-012428790.html,2018-10-29T01:24:28Z,todd gurley left fantasy players bettors crying smiling opting not score td 012428790
https://finance.yahoo.com/news/steelers-leveon-bell-james-conner-making-decision-easy-010548468.html,2018-10-29T01:05:48Z,steelers leveon bell james conner making decision easy 010548468
https://finance.yahoo.com/news/swift-current-humboldt-unveil-sweaters-broncosstrong-night-005306461.html,2018-10-29T00:53:06Z,swift current humboldt unveil sweaters broncosstrong night 005306461
https://finance.yahoo.com/news/real-madrids-failure-develop-new-look-doomed-el-clasico-embarrassment-005242061.html,2018-10-29T00:52:42Z,real madrids failure develop new look doomed el clasico embarrassment 005242061
https://finance.yahoo.com/news/eric-reid-malcolm-jenkins-asked-much-will-take-stop-kneeling-004851923.html,2018-10-29T00:48:51Z,eric reid malcolm jenkins asked much will take stop kneeling 004851923
https://finance.yahoo.com/news/no-scott-boras-not-serious-said-bryce-harper-already-deal-place-004714872.html,2018-10-29T00:47:14Z,no scott boras not serious said bryce harper already deal place 004714872
https://finance.yahoo.com/news/clayton-kershaw-david-price-bitten-first-inning-homers-world-series-game-5-004414500.html,2018-10-29T00:44:14Z,clayton kershaw david price bitten first inning homers world series game 5 004414500
https://finance.yahoo.com/news/will-eli-manning-benched-bye-giants-coach-pat-shurmur-doesnt-want-go-004149255.html,2018-10-29T00:41:49Z,will eli manning benched bye giants coach pat shurmur doesnt want go 004149255
https://finance.yahoo.com/video/undefeated-rams-looked-beatable-sunday-003541374.html,2018-10-29T00:35:41Z,undefeated rams looked beatable sunday 003541374
https://finance.yahoo.com/video/undefeated-rams-looked-beatable-sunday-003523878.html,2018-10-29T00:35:23Z,undefeated rams looked beatable sunday 003523878
https://finance.yahoo.com/news/todd-gurley-produces-ultimate-bad-beat-passing-touchdown-run-clock-002842191.html,2018-10-29T00:28:42Z,todd gurley produces ultimate bad beat passing touchdown run clock 002842191
https://finance.yahoo.com/video/rams-outlast-packers-stay-undefeated-002714897.html,2018-10-29T00:27:14Z,rams outlast packers stay undefeated 002714897
https://finance.yahoo.com/news/week-8-booms-busts-adrian-peterson-makes-rules-001815253.html,2018-10-29T00:18:15Z,week 8 booms busts adrian peterson makes rules 001815253
https://finance.yahoo.com/video/benjamin-watson-235817430.html,2018-10-30T23:58:17Z,benjamin watson 235817430
https://finance.yahoo.com/news/florida-man-arrested-another-sex-toy-thrown-field-bills-patriots-game-235735873.html,2018-10-30T23:57:35Z,florida man arrested another sex toy thrown field bills patriots game 235735873
https://finance.yahoo.com/news/jordan-mcnairs-father-maryland-retaining-d-j-durkin-feels-like-somebody-spit-face-235440353.html,2018-10-30T23:54:40Z,jordan mcnairs father maryland retaining d j durkin feels like somebody spit face 235440353
https://finance.yahoo.com/video/kanye-west-maga-hat-inspire-235431701.html,2018-10-30T23:54:31Z,kanye west maga hat inspire 235431701
https://finance.yahoo.com/news/5-quick-takeaways-inaugural-college-football-playoff-rankings-release-235428596.html,2018-10-30T23:54:28Z,5 quick takeaways inaugural college football playoff rankings release 235428596
https://finance.yahoo.com/video/kanye-west-maga-hat-inspire-235419444.html,2018-10-30T23:54:19Z,kanye west maga hat inspire 235419444
https://finance.yahoo.com/video/chris-hogan-235159583.html,2018-10-30T23:51:59Z,chris hogan 235159583
https://finance.yahoo.com/video/alabama-clemson-lsu-notre-dame-235036089.html,2018-10-30T23:50:36Z,alabama clemson lsu notre dame 235036089
https://finance.yahoo.com/video/alabama-clemson-lsu-notre-dame-235028273.html,2018-10-30T23:50:28Z,alabama clemson lsu notre dame 235028273
https://finance.yahoo.com/video/tyler-lockett-234623002.html,2018-10-30T23:46:23Z,tyler lockett 234623002
https://finance.yahoo.com/video/keke-coutee-234623194.html,2018-10-30T23:46:23Z,keke coutee 234623194
https://finance.yahoo.com/video/michael-crabtree-234623864.html,2018-10-30T23:46:23Z,michael crabtree 234623864
https://finance.yahoo.com/video/kenny-golladay-234622263.html,2018-10-30T23:46:22Z,kenny golladay 234622263
https://finance.yahoo.com/video/royce-freeman-234544519.html,2018-10-30T23:45:44Z,royce freeman 234544519
https://finance.yahoo.com/video/calvin-ridley-234258680.html,2018-10-30T23:42:58Z,calvin ridley 234258680
https://finance.yahoo.com/video/cooper-kupp-234258957.html,2018-10-30T23:42:58Z,cooper kupp 234258957
https://finance.yahoo.com/video/marquise-goodwin-234258807.html,2018-10-30T23:42:58Z,marquise goodwin 234258807
https://finance.yahoo.com/video/allen-robinson-234257802.html,2018-10-30T23:42:57Z,allen robinson 234257802
https://finance.yahoo.com/video/devante-parker-234257288.html,2018-10-30T23:42:57Z,devante parker 234257288
https://finance.yahoo.com/video/robby-anderson-233905608.html,2018-10-30T23:39:05Z,robby anderson 233905608
https://finance.yahoo.com/video/tua-tagovailoa-lock-heisman-against-233735393.html,2018-10-30T23:37:35Z,tua tagovailoa lock heisman against 233735393
https://finance.yahoo.com/video/d-j-moore-233655835.html,2018-10-30T23:36:55Z,d j moore 233655835
https://finance.yahoo.com/video/doug-baldwin-233655552.html,2018-10-30T23:36:55Z,doug baldwin 233655552
https://finance.yahoo.com/video/jordy-nelson-233655943.html,2018-10-30T23:36:55Z,jordy nelson 233655943
https://finance.yahoo.com/video/courtland-sutton-233654064.html,2018-10-30T23:36:54Z,courtland sutton 233654064
https://finance.yahoo.com/video/demaryius-thomas-233654258.html,2018-10-30T23:36:54Z,demaryius thomas 233654258
https://finance.yahoo.com/video/jamison-crowder-233553301.html,2018-10-30T23:35:53Z,jamison crowder 233553301
https://finance.yahoo.com/video/pierre-garcon-233403282.html,2018-10-30T23:34:03Z,pierre garcon 233403282
https://finance.yahoo.com/video/desean-jackson-233012546.html,2018-10-30T23:30:12Z,desean jackson 233012546
https://finance.yahoo.com/video/mohamed-sanu-232830753.html,2018-10-30T23:28:30Z,mohamed sanu 232830753
https://finance.yahoo.com/video/javorius-allen-232603469.html,2018-10-30T23:26:03Z,javorius allen 232603469
https://finance.yahoo.com/video/report-suns-decline-dragan-benders-231847635.html,2018-10-30T23:18:47Z,report suns decline dragan benders 231847635
https://finance.yahoo.com/video/report-suns-decline-dragan-benders-231840566.html,2018-10-30T23:18:40Z,report suns decline dragan benders 231840566
https://finance.yahoo.com/news/alabama-clemson-notre-dame-lsu-lead-first-college-football-playoff-rankings-231559561.html,2018-10-30T23:15:59Z,alabama clemson notre dame lsu lead first college football playoff rankings 231559561
https://finance.yahoo.com/video/tyrell-williams-231344268.html,2018-10-30T23:13:44Z,tyrell williams 231344268
https://finance.yahoo.com/news/nhl-evening-skate-oct-30-231344487.html,2018-10-30T23:13:44Z,nhl evening skate oct 30 231344487
https://finance.yahoo.com/video/juju-smith-schuster-231226994.html,2018-10-30T23:12:26Z,juju smith schuster 231226994
https://finance.yahoo.com/video/stefon-diggs-231225984.html,2018-10-30T23:12:25Z,stefon diggs 231225984
https://finance.yahoo.com/video/sammy-watkins-231225172.html,2018-10-30T23:12:25Z,sammy watkins 231225172
https://finance.yahoo.com/video/julian-edelman-231225836.html,2018-10-30T23:12:25Z,julian edelman 231225836
https://finance.yahoo.com/video/emmanuel-sanders-231225948.html,2018-10-30T23:12:25Z,emmanuel sanders 231225948
https://finance.yahoo.com/video/amari-cooper-231224057.html,2018-10-30T23:12:24Z,amari cooper 231224057
https://finance.yahoo.com/video/josh-gordon-231224342.html,2018-10-30T23:12:24Z,josh gordon 231224342
https://finance.yahoo.com/video/trequan-smith-231153898.html,2018-10-30T23:11:53Z,trequan smith 231153898
https://finance.yahoo.com/video/o-j-howard-231005502.html,2018-10-30T23:10:05Z,o j howard 231005502
https://finance.yahoo.com/video/jimmy-graham-231005874.html,2018-10-30T23:10:05Z,jimmy graham 231005874
https://finance.yahoo.com/video/kyle-rudolph-231004838.html,2018-10-30T23:10:04Z,kyle rudolph 231004838
https://finance.yahoo.com/video/rob-gronkowski-231004452.html,2018-10-30T23:10:04Z,rob gronkowski 231004452
https://finance.yahoo.com/video/travis-kelce-231004235.html,2018-10-30T23:10:04Z,travis kelce 231004235
https://finance.yahoo.com/video/trey-burton-231004683.html,2018-10-30T23:10:04Z,trey burton 231004683
https://finance.yahoo.com/news/week-9-fantasy-football-flex-rankings-helping-decide-whether-go-rb-wr-te-230935575.html,2018-10-30T23:09:35Z,week 9 fantasy football flex rankings helping decide whether go rb wr te 230935575
https://finance.yahoo.com/video/duke-johnson-jr-230720836.html,2018-10-30T23:07:20Z,duke johnson jr 230720836
https://finance.yahoo.com/video/mike-williams-230515755.html,2018-10-30T23:05:15Z,mike williams 230515755
https://finance.yahoo.com/news/lyric-mchenry-cause-death-revealed-e-personality-died-overdose-230444446.html,2018-10-30T23:04:44Z,lyric mchenry cause death revealed e personality died overdose 230444446
https://finance.yahoo.com/video/leveon-bell-could-not-traded-230317365.html,2018-10-30T23:03:17Z,leveon bell could not traded 230317365
https://finance.yahoo.com/video/leveon-bell-could-not-traded-230311886.html,2018-10-30T23:03:11Z,leveon bell could not traded 230311886
https://finance.yahoo.com/video/tom-brady-230208409.html,2018-10-30T23:02:08Z,tom brady 230208409
https://finance.yahoo.com/video/taylor-gabriel-230156933.html,2018-10-30T23:01:56Z,taylor gabriel 230156933
https://finance.yahoo.com/video/willie-snead-iv-225944874.html,2018-10-30T22:59:44Z,willie snead iv 225944874
https://finance.yahoo.com/video/jordan-reed-225833540.html,2018-10-30T22:58:33Z,jordan reed 225833540
https://finance.yahoo.com/video/greg-olsen-225832559.html,2018-10-30T22:58:32Z,greg olsen 225832559
https://finance.yahoo.com/video/jared-cook-225832752.html,2018-10-30T22:58:32Z,jared cook 225832752
https://finance.yahoo.com/video/david-njoku-225832888.html,2018-10-30T22:58:32Z,david njoku 225832888
https://finance.yahoo.com/video/george-kittle-225832046.html,2018-10-30T22:58:32Z,george kittle 225832046
https://finance.yahoo.com/video/austin-hooper-225832229.html,2018-10-30T22:58:32Z,austin hooper 225832229
https://finance.yahoo.com/news/bank-exec-regrets-wearing-blackface-kanye-west-costume-slammed-twitter-made-foolish-decision-225738348.html,2018-10-30T22:57:38Z,bank exec regrets wearing blackface kanye west costume slammed twitter made foolish decision 225738348
https://finance.yahoo.com/news/rise-celebrating-young-leader-activists-reyna-montoya-age-27-225639642.html,2018-10-30T22:56:39Z,rise celebrating young leader activists reyna montoya age 27 225639642
https://finance.yahoo.com/news/week-9-fantasy-football-tight-end-rankings-greg-olsen-gets-juicy-matchup-225600553.html,2018-10-30T22:56:00Z,week 9 fantasy football tight end rankings greg olsen gets juicy matchup 225600553
https://finance.yahoo.com/video/people-aghast-man-samples-soup-225431959.html,2018-10-30T22:54:31Z,people aghast man samples soup 225431959
https://finance.yahoo.com/video/people-aghast-man-samples-soup-225358111.html,2018-10-30T22:53:58Z,people aghast man samples soup 225358111
https://finance.yahoo.com/video/cole-beasley-225309619.html,2018-10-30T22:53:09Z,cole beasley 225309619
https://finance.yahoo.com/news/private-payrolls-facebook-fallout-need-know-markets-wednesday-225123901.html,2018-10-30T22:51:23Z,private payrolls facebook fallout need know markets wednesday 225123901
https://finance.yahoo.com/video/kenny-stills-225107987.html,2018-10-30T22:51:07Z,kenny stills 225107987
https://finance.yahoo.com/video/know-salt-lick-bbq-224646678.html,2018-10-30T22:46:46Z,know salt lick bbq 224646678
https://finance.yahoo.com/news/week-9-fantasy-wr-rankings-will-mike-evans-d-jax-touched-fitzmagic-224516102.html,2018-10-30T22:45:16Z,week 9 fantasy wr rankings will mike evans d jax touched fitzmagic 224516102
https://finance.yahoo.com/news/police-hang-no-trick-treat-signs-homes-registered-sex-offenders-224326736.html,2018-10-30T22:43:26Z,police hang no trick treat signs homes registered sex offenders 224326736
https://finance.yahoo.com/video/watch-markets-october-31st-224137328.html,2018-10-30T22:41:37Z,watch markets october 31st 224137328
https://finance.yahoo.com/video/nfl-trade-deadline-breakdown-224123155.html,2018-10-30T22:41:23Z,nfl trade deadline breakdown 224123155
https://finance.yahoo.com/video/isaiah-crowell-224020320.html,2018-10-30T22:40:20Z,isaiah crowell 224020320
https://finance.yahoo.com/news/nascar-power-rankings-joey-logano-first-clinched-223956631.html,2018-10-30T22:39:56Z,nascar power rankings joey logano first clinched 223956631
https://finance.yahoo.com/video/jetblue-upgraded-overweight-jpmorgan-223856696.html,2018-10-30T22:38:56Z,jetblue upgraded overweight jpmorgan 223856696
https://finance.yahoo.com/video/per-agent-catcher-j-t-223634005.html,2018-10-30T22:36:34Z,per agent catcher j t 223634005
https://finance.yahoo.com/video/per-agent-catcher-j-t-223631471.html,2018-10-30T22:36:31Z,per agent catcher j t 223631471
https://finance.yahoo.com/news/suns-reportedly-decline-dragan-benders-fourth-year-option-223551781.html,2018-10-30T22:35:51Z,suns reportedly decline dragan benders fourth year option 223551781
https://finance.yahoo.com/video/fantasy-football-pickups-week-9-223454021.html,2018-10-30T22:34:54Z,fantasy football pickups week 9 223454021
https://finance.yahoo.com/video/makeup-magic-simple-steps-day-223354980.html,2018-10-30T22:33:54Z,makeup magic simple steps day 223354980
https://finance.yahoo.com/news/week-9-fantasy-rb-rankings-nick-chubb-chance-explode-223323191.html,2018-10-30T22:33:23Z,week 9 fantasy rb rankings nick chubb chance explode 223323191
https://finance.yahoo.com/video/chris-thompson-223227269.html,2018-10-30T22:32:27Z,chris thompson 223227269
https://finance.yahoo.com/video/lamar-miller-223216115.html,2018-10-30T22:32:16Z,lamar miller 223216115
https://finance.yahoo.com/video/james-conner-223216383.html,2018-10-30T22:32:16Z,james conner 223216383
https://finance.yahoo.com/video/adrian-peterson-223216170.html,2018-10-30T22:32:16Z,adrian peterson 223216170
https://finance.yahoo.com/video/christian-mccaffrey-223215336.html,2018-10-30T22:32:15Z,christian mccaffrey 223215336
https://finance.yahoo.com/video/rise-celebrating-young-leader-activists-222644974.html,2018-10-30T22:26:44Z,rise celebrating young leader activists 222644974
https://finance.yahoo.com/video/brandin-cooks-222416605.html,2018-10-30T22:24:16Z,brandin cooks 222416605
https://finance.yahoo.com/video/mike-evans-222416739.html,2018-10-30T22:24:16Z,mike evans 222416739
https://finance.yahoo.com/video/keenan-allen-222416633.html,2018-10-30T22:24:16Z,keenan allen 222416633
https://finance.yahoo.com/video/deandre-hopkins-222415468.html,2018-10-30T22:24:15Z,deandre hopkins 222415468
https://finance.yahoo.com/video/devin-funchess-222415614.html,2018-10-30T22:24:15Z,devin funchess 222415614
https://finance.yahoo.com/video/john-brown-222415126.html,2018-10-30T22:24:15Z,john brown 222415126
https://finance.yahoo.com/video/michael-thomas-222415436.html,2018-10-30T22:24:15Z,michael thomas 222415436
https://finance.yahoo.com/video/kenyan-drake-222338448.html,2018-10-30T22:23:38Z,kenyan drake 222338448
https://finance.yahoo.com/video/lesean-mccoy-222337601.html,2018-10-30T22:23:37Z,lesean mccoy 222337601
https://finance.yahoo.com/video/doug-martin-222337574.html,2018-10-30T22:23:37Z,doug martin 222337574
https://finance.yahoo.com/video/jalen-richard-222337321.html,2018-10-30T22:23:37Z,jalen richard 222337321
https://finance.yahoo.com/video/corey-davis-222323134.html,2018-10-30T22:23:23Z,corey davis 222323134
https://finance.yahoo.com/news/bills-sign-terrelle-pryor-will-get-chance-play-quarterback-222131717.html,2018-10-30T22:21:31Z,bills sign terrelle pryor will get chance play quarterback 222131717
https://finance.yahoo.com/video/peyton-barber-222128861.html,2018-10-30T22:21:28Z,peyton barber 222128861
https://finance.yahoo.com/news/week-9-fantasy-qb-rankings-can-jared-goff-defeat-another-hall-famer-222025515.html,2018-10-30T22:20:25Z,week 9 fantasy qb rankings can jared goff defeat another hall famer 222025515
https://finance.yahoo.com/video/hours-action-facebook-misses-user-221920557.html,2018-10-30T22:19:20Z,hours action facebook misses user 221920557
https://finance.yahoo.com/news/alabama-fan-trolls-lsu-fans-billboards-baton-rouge-raising-money-hurricane-relief-221830308.html,2018-10-30T22:18:30Z,alabama fan trolls lsu fans billboards baton rouge raising money hurricane relief 221830308
https://finance.yahoo.com/news/facebook-shares-plunge-daily-active-user-growth-revenue-miss-201128581.html,2018-10-30T22:18:28Z,facebook shares plunge daily active user growth revenue miss 201128581
https://finance.yahoo.com/video/alvin-kamara-221525960.html,2018-10-30T22:15:25Z,alvin kamara 221525960
https://finance.yahoo.com/video/ito-smith-221522358.html,2018-10-30T22:15:22Z,ito smith 221522358
https://finance.yahoo.com/video/derrick-henry-221519423.html,2018-10-30T22:15:19Z,derrick henry 221519423
https://finance.yahoo.com/video/mark-ingram-221519208.html,2018-10-30T22:15:19Z,mark ingram 221519208
https://finance.yahoo.com/video/james-white-221519814.html,2018-10-30T22:15:19Z,james white 221519814
https://finance.yahoo.com/video/chris-carson-221519536.html,2018-10-30T22:15:19Z,chris carson 221519536
https://finance.yahoo.com/news/rutgers-lb-izaia-bullock-dismissed-double-murder-charges-221251886.html,2018-10-30T22:12:51Z,rutgers lb izaia bullock dismissed double murder charges 221251886
https://finance.yahoo.com/video/ea-shares-falls-weak-holiday-220905841.html,2018-10-30T22:09:05Z,ea shares falls weak holiday 220905841
https://finance.yahoo.com/video/randall-cobb-220821401.html,2018-10-30T22:08:21Z,randall cobb 220821401
https://finance.yahoo.com/video/jordan-howard-220737441.html,2018-10-30T22:07:37Z,jordan howard 220737441
https://finance.yahoo.com/video/tarik-cohen-220737835.html,2018-10-30T22:07:37Z,tarik cohen 220737835
https://finance.yahoo.com/video/matt-breida-220737147.html,2018-10-30T22:07:37Z,matt breida 220737147
https://finance.yahoo.com/video/kareem-hunt-220737670.html,2018-10-30T22:07:37Z,kareem hunt 220737670
https://finance.yahoo.com/video/nick-chubb-220737793.html,2018-10-30T22:07:37Z,nick chubb 220737793
https://finance.yahoo.com/video/dion-lewis-220726254.html,2018-10-30T22:07:26Z,dion lewis 220726254
https://finance.yahoo.com/video/melvin-gordon-220726946.html,2018-10-30T22:07:26Z,melvin gordon 220726946
https://finance.yahoo.com/video/todd-gurley-220726149.html,2018-10-30T22:07:26Z,todd gurley 220726149
